file_id,panopticon_event_score,panopticon_flag
651,0.4670009911060333,False
646,0.3869704008102417,False
472,0.2801424562931061,False
1420,0.998297393321991,True
711,0.5616004467010498,False
220,0.5246875882148743,False
267,0.43612048029899597,False
1151,0.9797540307044983,True
578,0.5875096321105957,False
351,0.4592505395412445,False
1375,0.9998753070831299,True
621,0.38097432255744934,False
803,1.0,True
1192,0.9974327683448792,True
55,0.5386139750480652,False
1055,0.9706313610076904,True
1106,0.9998716115951538,True
1286,0.9959443211555481,True
330,0.4219624996185303,False
6,0.5117220282554626,False
1100,0.9992825388908386,True
501,0.28130215406417847,False
312,0.32225915789604187,False
883,0.8652207851409912,True
1120,0.9996525049209595,True
458,0.7145988345146179,False
1328,0.9998235106468201,True
797,0.9999388456344604,True
1440,0.9813469648361206,True
893,0.9994078874588013,True
1346,0.9998981952667236,True
1290,0.9990719556808472,True
106,0.5478807091712952,False
1068,0.9998472929000854,True
221,0.6681106686592102,False
415,0.49765488505363464,False
48,0.28247615694999695,False
1135,0.9874269962310791,True
720,0.5211524963378906,False
116,0.29029881954193115,False
1168,0.9993860721588135,True
857,0.9997339844703674,True
703,0.4151240587234497,False
653,0.6386882662773132,False
1381,0.9965673685073853,True
459,0.3789818584918976,False
470,0.47719308733940125,False
2,0.39229798316955566,False
301,0.4243992567062378,False
223,0.6246995329856873,False
538,0.547616720199585,False
1181,0.9966945648193359,True
1000,0.9999418258666992,True
1132,0.3366144299507141,False
410,0.4423277676105499,False
478,0.33492445945739746,False
395,0.5245182514190674,False
54,0.4463457763195038,False
391,0.5946041941642761,False
1205,0.9986761212348938,True
901,0.9971381425857544,True
1319,0.9999679327011108,True
676,0.564011812210083,False
315,0.2606414258480072,False
643,0.41846784949302673,False
430,0.45867910981178284,False
542,0.5732161998748779,False
755,0.9999982118606567,True
837,0.9994169473648071,True
224,0.35112810134887695,False
549,0.27187779545783997,False
1488,0.9998968839645386,True
1254,0.999863862991333,True
869,0.9996269941329956,True
1400,0.9998435974121094,True
449,0.4031294584274292,False
404,0.5066714286804199,False
844,0.9999104738235474,True
181,0.3018700182437897,False
1340,0.841099739074707,True
1372,0.9994180202484131,True
714,0.4615836441516876,False
835,0.9998157620429993,True
61,0.5187178254127502,False
898,0.9993605017662048,True
348,0.3056967854499817,False
1004,0.9913732409477234,True
957,0.9994813799858093,True
7,0.26375532150268555,False
469,0.3523092269897461,False
513,0.5167508125305176,False
265,0.4217784106731415,False
915,0.9962959885597229,True
487,0.3475387394428253,False
889,0.9856891632080078,True
941,0.9999343156814575,True
1121,0.9998111128807068,True
954,0.9970689415931702,True
99,0.4228862226009369,False
1385,0.678947389125824,False
520,0.6364129781723022,False
784,0.9987133741378784,True
1182,0.9950207471847534,True
394,0.6404120922088623,False
638,0.28798601031303406,False
541,0.7682101130485535,False
667,0.6554449796676636,False
990,0.9999998807907104,True
371,0.37351173162460327,False
1113,0.9781177639961243,True
140,0.8737174272537231,True
22,0.7969393134117126,False
50,0.6751008033752441,False
947,0.9999650716781616,True
1266,0.8325687646865845,False
669,0.28154611587524414,False
754,0.9994196891784668,True
877,0.9998506307601929,True
201,0.6437256336212158,False
1139,0.9882603883743286,True
